user_id,age,income_level,employment_type,credit_score_proxy,previous_loan_history,mobile_access,internet_availability,financial_literacy_score,loan_eligibility_flag
2318,56,High,Salaried,45,0,1,1,7,0
2319,58,High,Daily wage,61,1,0,1,6,1
2320,28,Low,Salaried,48,1,0,1,2,0
2321,56,Medium,Daily wage,78,1,1,1,4,0
2322,41,Low,Daily wage,22,1,0,1,7,0
2323,63,Low,Daily wage,43,0,0,0,4,0
2324,36,Low,Self-employed,43,1,1,0,1,0
2325,21,Low,Daily wage,18,0,0,0,9,0
2326,43,Medium,Farmer,43,1,1,0,1,0
2327,55,Low,Salaried,10,0,1,0,0,0
2328,59,Low,Farmer,59,0,0,1,5,0
2329,49,Low,Farmer,37,0,1,1,0,0
2330,56,Low,Salaried,2,1,1,0,7,0
2331,62,Medium,Farmer,15,1,0,1,0,0
2332,63,Medium,Self-employed,95,1,1,1,7,1
2333,53,Medium,Farmer,8,0,0,1,5,0
2334,57,Low,Farmer,40,1,1,0,8,0
2335,54,Low,Salaried,37,1,0,0,2,0
2336,50,Low,Farmer,68,1,1,1,6,0
2337,53,High,Salaried,64,0,0,0,1,0
2338,20,High,Daily wage,34,1,0,0,4,0
2339,26,Medium,Daily wage,34,0,1,1,0,0
2340,25,Low,Self-employed,75,0,0,0,4,0
2341,50,Low,Salaried,99,1,0,1,7,0
2342,23,Low,Salaried,84,1,0,0,9,0
2343,58,Medium,Salaried,47,0,1,1,2,0
2344,56,Medium,Self-employed,7,1,0,1,5,0
2345,21,Medium,Self-employed,26,0,1,0,3,0
2346,30,Medium,Farmer,8,0,1,1,7,0
2347,19,Low,Salaried,91,0,1,1,1,0
2348,22,Low,Self-employed,29,1,0,0,4,0
2349,61,Low,Daily wage,13,0,1,1,5,0
2350,44,Low,Daily wage,22,0,0,0,7,0
2351,49,Low,Salaried,28,1,1,0,1,0
2352,38,Medium,Daily wage,25,0,1,0,8,0
2353,25,Medium,Farmer,85,0,1,0,6,1
2354,55,Low,Farmer,14,1,0,0,9,0
2355,25,Low,Salaried,72,0,1,1,3,0
2356,20,Low,Self-employed,89,1,0,1,9,0
2357,61,Medium,Self-employed,80,1,0,0,1,0
2358,20,Low,Self-employed,72,0,1,1,7,0
2359,39,Low,Self-employed,66,1,1,0,1,0
2360,23,Medium,Salaried,15,0,1,1,1,0
2361,19,Low,Farmer,12,1,0,0,8,0
2362,40,Low,Salaried,89,0,0,1,3,0
2363,61,Medium,Salaried,80,1,0,1,6,1
2364,19,Medium,Daily wage,95,0,1,1,9,1
2365,55,Medium,Farmer,23,0,0,1,3,0
2366,34,Low,Self-employed,61,1,0,1,4,0
2367,52,Low,Farmer,56,0,0,0,0,0
2368,51,Medium,Daily wage,35,0,0,1,9,0
2369,40,Low,Salaried,59,1,1,1,0,0
2370,47,Medium,Farmer,85,1,1,0,9,1
2371,25,Medium,Daily wage,72,1,1,1,9,1
2372,39,High,Salaried,21,0,0,1,2,0
2373,61,Low,Self-employed,83,0,0,0,5,0
2374,53,Low,Farmer,2,0,1,1,0,0
2375,22,Low,Self-employed,35,1,1,1,3,0
2376,30,Medium,Self-employed,96,0,0,0,8,1
2377,46,Low,Daily wage,81,0,0,1,1,0
2378,48,Low,Daily wage,35,0,0,1,1,0
2379,64,Low,Salaried,9,1,1,0,1,0
2380,33,Low,Self-employed,99,1,0,1,9,0
2381,59,Low,Daily wage,20,0,0,0,9,0
2382,47,Low,Daily wage,88,1,1,0,6,0
2383,33,Medium,Self-employed,48,1,0,1,6,0
2384,29,Low,Salaried,8,0,0,0,5,0
2385,34,Low,Self-employed,90,1,1,0,1,0
2386,33,Medium,Salaried,78,1,0,1,4,0
2387,29,Medium,Salaried,51,1,0,0,5,0
2388,25,Low,Daily wage,95,0,0,0,5,0
2389,37,Low,Self-employed,47,1,1,1,9,0
2390,20,Medium,Self-employed,59,1,1,1,5,0
2391,33,Low,Daily wage,49,0,0,1,5,0
2392,47,Low,Farmer,38,0,0,0,0,0
2393,62,Low,Farmer,15,0,0,1,3,0
2394,40,Low,Self-employed,27,0,1,1,0,0
2395,45,Low,Daily wage,5,0,0,1,2,0
2396,57,Medium,Salaried,60,1,1,0,1,0
2397,22,Medium,Salaried,5,0,0,1,1,0
2398,37,Low,Self-employed,65,1,1,0,5,0
2399,57,Low,Daily wage,39,0,1,0,0,0
2400,61,Medium,Self-employed,70,1,0,0,3,0
2401,18,Low,Self-employed,90,0,1,0,8,0
2402,47,Low,Daily wage,61,1,0,1,2,0
2403,38,Medium,Self-employed,27,0,1,0,7,0
2404,37,Medium,Salaried,79,1,0,1,8,1
2405,23,Low,Farmer,46,1,1,1,1,0
2406,39,Medium,Salaried,8,0,1,1,4,0
2407,35,Low,Farmer,51,1,1,0,5,0
2408,25,Low,Daily wage,14,1,1,1,4,0
2409,56,Low,Self-employed,33,0,0,1,5,0
2410,49,Medium,Farmer,19,1,1,1,4,0
2411,50,Medium,Daily wage,77,1,1,1,6,1
2412,33,Medium,Daily wage,59,0,1,0,4,0
2413,29,Low,Daily wage,57,1,1,1,4,0
2414,55,Low,Salaried,74,0,1,0,6,0
2415,51,Low,Salaried,93,1,0,0,2,0
2416,31,Low,Farmer,66,1,0,1,9,0
2417,53,Low,Farmer,1,1,0,0,6,0
2418,50,High,Salaried,49,1,1,1,7,0
2419,40,Medium,Farmer,13,0,0,1,4,0
2420,62,Low,Farmer,55,0,0,0,3,0
2421,19,Low,Self-employed,92,1,1,1,1,0
2422,58,Low,Farmer,68,1,0,1,4,0
2423,38,Medium,Daily wage,43,0,1,1,5,0
2424,19,Medium,Self-employed,45,0,0,0,8,0
2425,44,Medium,Farmer,5,0,0,1,5,0
2426,26,Low,Self-employed,7,1,0,1,5,0
2427,18,Low,Daily wage,38,1,0,0,5,0
2428,28,High,Farmer,92,1,1,0,7,1
2429,20,High,Self-employed,43,0,0,1,5,0
2430,40,Low,Farmer,26,1,1,1,0,0
2431,43,Low,Self-employed,15,0,1,1,0,0
2432,21,Low,Self-employed,90,0,0,1,9,0
2433,35,Medium,Daily wage,38,1,1,1,1,0
2434,23,Medium,Daily wage,0,0,1,1,0,0
2435,52,Medium,Farmer,50,1,1,0,2,0
2436,39,Low,Salaried,62,0,1,0,2,0
2437,60,Low,Farmer,32,1,0,1,3,0
2438,32,Low,Self-employed,49,1,1,0,5,0
2439,39,High,Daily wage,53,0,1,0,9,1
2440,54,Low,Daily wage,26,0,0,0,6,0
2441,59,Medium,Self-employed,80,1,1,1,8,1
2442,29,Low,Salaried,78,1,1,0,7,0
2443,64,High,Daily wage,85,0,1,0,5,0
2444,59,Medium,Salaried,18,1,1,0,8,0
2445,55,Low,Daily wage,27,1,0,1,3,0
2446,35,Medium,Self-employed,22,0,0,0,5,0
2447,62,Low,Farmer,63,0,0,1,6,0
2448,52,Low,Farmer,99,0,1,1,1,0
2449,47,Low,Salaried,38,1,0,0,0,0
2450,41,High,Farmer,48,1,0,0,9,0
2451,59,High,Self-employed,58,0,1,1,7,1
2452,47,Low,Farmer,19,0,1,0,7,0
2453,31,Medium,Salaried,60,0,1,1,6,1
2454,23,Medium,Self-employed,8,1,1,1,8,0
2455,20,Medium,Self-employed,22,1,1,1,8,0
2456,33,Low,Daily wage,6,1,0,1,2,0
2457,24,Low,Daily wage,30,0,1,0,0,0
2458,31,Medium,Farmer,59,0,1,1,8,1
2459,26,Low,Salaried,60,1,1,1,0,0
2460,32,Low,Self-employed,74,0,0,1,0,0
2461,38,Medium,Farmer,80,0,1,1,4,0
2462,52,Low,Farmer,99,0,0,1,1,0
2463,19,High,Daily wage,25,1,0,1,1,0
2464,44,Low,Farmer,99,0,1,0,4,0
2465,19,High,Farmer,81,0,0,0,6,1
2466,52,Low,Daily wage,53,0,1,1,5,0
2467,35,Low,Farmer,30,0,0,0,4,0
2468,31,Low,Farmer,98,1,1,1,2,0
2469,37,Medium,Self-employed,40,1,1,0,8,0
2470,35,Medium,Farmer,27,1,1,1,7,0
2471,27,Low,Daily wage,89,1,0,1,2,0
2472,42,Low,Daily wage,5,0,0,1,6,0
2473,19,Medium,Self-employed,33,1,0,0,2,0
2474,42,Low,Daily wage,91,0,0,0,5,0
2475,50,Medium,Daily wage,8,0,1,0,2,0
2476,53,Low,Daily wage,92,0,0,0,7,0
2477,48,Medium,Farmer,97,0,0,1,2,0
2478,31,Medium,Self-employed,11,1,0,1,4,0
2479,18,High,Salaried,15,1,0,0,2,0
2480,63,Medium,Self-employed,70,0,0,1,7,1
2481,33,Low,Self-employed,30,1,0,0,9,0
2482,63,Low,Self-employed,32,1,0,1,8,0
2483,20,Medium,Salaried,6,0,0,1,5,0
2484,52,Low,Salaried,2,1,0,0,9,0
2485,58,Medium,Daily wage,19,0,1,0,3,0
2486,23,Medium,Farmer,4,0,1,1,9,0
2487,42,Low,Daily wage,66,0,1,0,3,0
2488,30,Low,Daily wage,37,1,0,1,4,0
2489,51,Low,Salaried,78,0,1,1,2,0
2490,25,Low,Daily wage,98,0,1,1,3,0
2491,38,Low,Daily wage,55,0,1,1,3,0
2492,51,Low,Salaried,22,1,1,1,0,0
2493,21,Low,Self-employed,96,0,1,1,0,0
2494,42,Low,Self-employed,1,0,1,1,8,0
2495,32,Low,Salaried,99,0,1,1,2,0
2496,21,Low,Farmer,20,0,0,0,4,0
2497,62,Low,Daily wage,77,1,0,1,1,0
2498,29,Medium,Self-employed,13,0,0,1,0,0
2499,49,Low,Salaried,61,1,1,1,6,0
2500,49,Low,Farmer,10,0,0,0,9,0
2501,45,Medium,Daily wage,3,1,0,1,8,0
2502,30,High,Salaried,46,0,1,0,3,0
2503,48,Low,Salaried,93,1,1,0,3,0
2504,31,Low,Salaried,99,1,1,0,2,0
2505,37,Low,Daily wage,19,0,1,1,2,0
2506,35,Low,Self-employed,51,0,0,1,1,0
2507,46,High,Daily wage,15,0,0,1,2,0
2508,23,Medium,Daily wage,97,1,1,1,4,0
2509,49,Medium,Self-employed,44,1,1,0,7,0
2510,46,Low,Salaried,7,1,1,1,7,0
2511,60,Medium,Farmer,61,1,0,0,4,0
2512,19,Low,Farmer,83,0,1,0,0,0
2513,40,Low,Self-employed,20,1,0,1,9,0
2514,36,Low,Self-employed,63,0,1,1,1,0
2515,48,Low,Salaried,29,1,0,0,7,0
2516,22,Low,Farmer,35,0,0,0,9,0
2517,36,Medium,Farmer,4,1,1,1,8,0
2518,51,Low,Salaried,84,1,1,1,6,0
2519,27,Low,Self-employed,37,0,1,1,8,0
2520,42,Low,Self-employed,86,1,0,0,8,0
2521,19,Low,Salaried,18,1,0,0,5,0
2522,28,Medium,Self-employed,73,1,1,0,5,0
2523,48,Medium,Daily wage,26,0,1,0,6,0
2524,32,Medium,Self-employed,98,1,0,1,0,0
2525,26,Low,Daily wage,12,0,1,1,8,0
2526,40,Medium,Farmer,8,1,1,1,0,0
2527,36,Medium,Farmer,16,1,0,1,7,0
2528,26,Low,Self-employed,94,0,0,1,9,0
2529,52,Low,Salaried,43,0,0,1,1,0
2530,38,Medium,Self-employed,44,0,0,0,9,0
2531,26,Low,Salaried,87,1,0,1,6,0
2532,45,Low,Farmer,41,0,1,0,4,0
2533,63,Low,Farmer,50,1,0,1,7,0
2534,24,Low,Farmer,82,1,0,1,9,0
2535,33,Low,Salaried,57,0,1,1,6,0
2536,33,Low,Salaried,57,1,1,0,7,0
2537,50,Medium,Farmer,29,1,0,0,1,0
2538,21,Low,Self-employed,4,1,0,0,9,0
2539,21,Medium,Salaried,7,1,0,1,8,0
2540,56,Low,Daily wage,36,0,0,0,5,0
2541,57,High,Farmer,46,1,1,1,5,0
2542,34,High,Salaried,99,1,1,1,5,0
2543,54,Medium,Farmer,88,0,0,1,0,0
2544,56,High,Daily wage,44,0,1,0,6,0
2545,46,Medium,Self-employed,4,1,1,0,1,0
2546,53,Medium,Daily wage,96,0,0,0,1,0
2547,55,Low,Self-employed,62,0,1,1,4,0
2548,56,Low,Self-employed,85,1,0,0,5,0
2549,54,Medium,Salaried,46,0,1,1,0,0
2550,52,Low,Self-employed,24,1,0,1,0,0
2551,24,Medium,Self-employed,49,1,0,0,0,0
2552,44,Medium,Self-employed,92,1,0,1,6,1
2553,45,Low,Farmer,44,0,1,1,0,0
2554,39,Medium,Salaried,29,1,1,1,8,0
2555,31,Low,Salaried,47,1,1,0,2,0
2556,24,Low,Self-employed,50,1,0,1,9,0
2557,54,Low,Farmer,93,0,1,1,1,0
2558,39,Low,Self-employed,54,0,1,0,5,0
2559,22,Low,Salaried,54,1,0,0,1,0
2560,19,Low,Salaried,45,1,0,1,4,0
2561,44,Low,Salaried,30,0,0,0,4,0
2562,38,Medium,Salaried,33,1,1,0,8,0
2563,55,Medium,Farmer,91,0,0,1,3,0
2564,32,Low,Daily wage,73,1,0,1,7,0
2565,38,Low,Daily wage,67,0,1,1,6,0
2566,27,Medium,Farmer,32,1,1,0,6,0
2567,40,Medium,Self-employed,55,1,1,0,0,0
2568,56,Low,Salaried,57,0,0,1,5,0
2569,22,Low,Salaried,56,0,0,1,5,0
2570,18,Medium,Salaried,16,0,1,0,9,0
2571,30,Medium,Farmer,10,1,0,1,7,0
2572,38,Low,Farmer,70,0,0,1,5,0
2573,43,Low,Salaried,80,0,1,0,7,0
2574,62,Low,Salaried,91,0,1,0,5,0
2575,38,Medium,Self-employed,16,0,0,1,7,0
2576,35,Low,Daily wage,9,0,1,1,4,0
2577,54,Low,Farmer,25,0,0,1,8,0
2578,62,Low,Daily wage,5,1,1,0,3,0
2579,49,High,Salaried,80,0,1,1,5,0
2580,53,Medium,Daily wage,15,0,0,1,1,0
2581,34,Medium,Daily wage,89,0,0,0,2,0
2582,52,Medium,Farmer,3,1,0,0,3,0
2583,28,Low,Farmer,61,0,1,0,2,0
2584,38,High,Self-employed,83,1,0,0,6,1
2585,43,Low,Salaried,63,0,1,0,8,0
2586,21,Medium,Self-employed,55,1,0,1,5,0
2587,51,Low,Farmer,74,0,0,0,2,0
2588,35,Low,Self-employed,22,1,0,1,8,0
2589,57,Low,Daily wage,32,1,0,0,0,0
2590,52,Medium,Daily wage,30,0,0,1,4,0
2591,58,Medium,Farmer,6,1,0,0,9,0
2592,46,Low,Daily wage,85,0,0,0,9,0
2593,46,Low,Salaried,4,1,0,0,4,0
2594,55,High,Farmer,36,1,1,1,1,0
2595,59,Low,Salaried,0,1,1,1,4,0
2596,38,Medium,Farmer,69,1,1,0,0,0
2597,59,Medium,Farmer,44,0,0,1,0,0
2598,30,Low,Daily wage,46,0,1,1,3,0
2599,58,Low,Farmer,67,0,1,1,5,0
2600,34,Low,Farmer,93,1,0,0,1,0
2601,26,Low,Self-employed,29,1,0,0,4,0
2602,58,Low,Daily wage,80,0,1,0,9,0
2603,18,Low,Salaried,59,0,1,1,4,0
2604,19,Low,Farmer,23,0,1,1,2,0
2605,46,Medium,Salaried,30,1,1,1,3,0
2606,50,Medium,Self-employed,27,1,0,0,1,0
2607,27,Low,Farmer,44,0,0,0,6,0
2608,57,Low,Salaried,3,0,1,1,2,0
2609,38,Low,Daily wage,60,0,1,0,5,0
2610,45,Low,Self-employed,38,1,1,1,8,0
2611,28,Medium,Self-employed,82,1,1,0,6,1
2612,51,Low,Salaried,23,0,0,1,3,0
2613,25,Medium,Farmer,70,0,0,0,1,0
2614,39,Low,Farmer,45,1,1,1,6,0
2615,25,Medium,Daily wage,52,0,0,0,7,1
2616,32,Low,Daily wage,47,0,1,1,2,0
2617,34,Medium,Farmer,8,0,1,0,6,0
2618,40,High,Self-employed,21,1,1,1,0,0
2619,41,Medium,Daily wage,1,0,0,1,7,0
2620,62,Medium,Daily wage,90,1,0,1,6,1
2621,36,Low,Self-employed,15,0,1,0,5,0
2622,22,High,Farmer,4,1,1,0,2,0
2623,49,Low,Salaried,11,1,0,0,3,0
2624,61,Low,Daily wage,51,0,0,1,7,0
2625,18,Low,Self-employed,25,1,1,1,0,0
2626,40,High,Daily wage,14,1,1,0,1,0
2627,54,Medium,Self-employed,66,0,1,1,0,0
2628,25,High,Daily wage,72,0,1,0,3,0
2629,30,Medium,Farmer,58,1,0,1,5,0
2630,25,Low,Self-employed,91,0,0,1,4,0
2631,40,High,Salaried,38,0,0,0,5,0
2632,60,High,Salaried,62,0,0,1,1,0
2633,18,Low,Daily wage,99,0,0,1,4,0
2634,62,Low,Salaried,24,0,0,1,0,0
2635,41,Medium,Daily wage,40,0,1,1,5,0
2636,52,High,Self-employed,27,0,0,1,3,0
2637,41,Medium,Self-employed,20,1,1,1,9,0
2638,34,Medium,Salaried,92,0,0,1,8,1
2639,22,High,Salaried,88,0,0,0,2,0
2640,37,Medium,Farmer,93,0,0,0,2,0
2641,38,Medium,Self-employed,60,0,0,1,8,1
2642,57,Medium,Salaried,56,0,1,1,3,0
2643,48,Low,Salaried,10,0,1,1,6,0
2644,63,Medium,Salaried,18,1,1,1,9,0
2645,53,Low,Daily wage,74,0,0,0,1,0
2646,28,Medium,Farmer,88,1,0,1,0,0
2647,32,Low,Self-employed,0,1,0,0,9,0
2648,36,Low,Salaried,31,1,1,0,0,0
2649,24,Low,Salaried,84,1,1,1,5,0
2650,45,Medium,Salaried,76,0,0,0,3,0
2651,60,Low,Daily wage,33,0,0,1,1,0
2652,22,Low,Self-employed,16,0,1,0,6,0
2653,22,Low,Salaried,54,1,0,0,7,0
2654,47,Low,Salaried,18,0,1,1,6,0
2655,49,Low,Daily wage,73,1,0,0,9,0
2656,25,Low,Daily wage,41,1,1,0,8,0
2657,27,Low,Farmer,58,0,1,1,0,0
2658,55,Low,Farmer,72,1,1,0,9,0
2659,64,Low,Self-employed,74,0,1,0,5,0
2660,49,Low,Farmer,37,1,1,1,7,0
2661,45,Medium,Self-employed,30,1,0,0,8,0
2662,34,Low,Farmer,65,0,0,1,7,0
2663,48,Low,Salaried,87,1,1,1,5,0
2664,25,Low,Farmer,68,0,1,1,7,0
2665,57,Low,Salaried,49,0,0,0,7,0
2666,42,Low,Self-employed,29,0,1,1,0,0
2667,26,Low,Farmer,34,1,1,0,7,0
2668,19,Medium,Farmer,58,0,1,0,6,1
2669,32,Medium,Farmer,16,0,1,0,7,0
2670,20,Low,Salaried,94,0,0,1,7,0
2671,53,Medium,Salaried,65,0,0,1,9,1
2672,21,Low,Farmer,79,1,0,0,9,0
2673,31,High,Self-employed,20,0,0,1,5,0
2674,58,Low,Salaried,93,0,1,1,8,0
2675,58,Medium,Daily wage,51,0,0,0,2,0
2676,42,Low,Self-employed,64,0,0,1,9,0
2677,27,Medium,Self-employed,13,0,0,1,0,0
2678,38,Low,Self-employed,15,1,1,0,8,0
2679,53,Low,Salaried,54,0,1,0,9,0
2680,29,Medium,Farmer,8,1,0,0,9,0
2681,44,Low,Farmer,7,0,0,1,1,0
2682,57,Medium,Daily wage,72,1,1,1,2,0
2683,19,Medium,Farmer,33,0,1,0,3,0
2684,30,Low,Daily wage,32,1,0,1,7,0
2685,49,Low,Daily wage,85,1,0,1,8,0
2686,48,Low,Farmer,93,0,0,1,2,0
2687,33,Medium,Daily wage,6,1,1,1,1,0
2688,49,Low,Self-employed,81,0,0,1,1,0
2689,49,Low,Self-employed,20,0,0,1,8,0
2690,51,High,Self-employed,4,1,0,0,7,0
2691,28,Low,Salaried,70,1,0,0,1,0
2692,27,High,Daily wage,11,1,0,0,7,0
2693,32,Medium,Daily wage,58,0,1,1,3,0
2694,34,Low,Self-employed,80,1,1,1,5,0
2695,57,Low,Salaried,57,1,1,0,4,0
2696,35,Medium,Farmer,87,1,1,1,4,0
2697,26,Low,Self-employed,36,0,1,1,9,0
2698,42,Low,Salaried,82,0,1,1,9,0
2699,57,Low,Farmer,44,1,1,1,6,0
2700,31,Medium,Salaried,79,1,1,0,7,1
2701,42,Medium,Farmer,24,1,1,1,4,0
2702,39,Low,Daily wage,26,0,0,1,3,0
2703,47,Low,Daily wage,50,1,0,1,1,0
2704,37,Medium,Salaried,41,1,1,1,4,0
2705,38,High,Salaried,70,0,1,1,7,1
2706,61,Low,Farmer,41,0,0,0,0,0
2707,49,Low,Salaried,59,1,0,1,5,0
2708,63,Medium,Salaried,71,1,0,0,1,0
2709,38,Medium,Farmer,78,0,1,0,1,0
2710,52,Medium,Farmer,57,1,0,1,7,1
2711,49,High,Daily wage,79,0,1,1,5,0
2712,47,Medium,Self-employed,71,1,1,1,5,0
2713,56,Low,Salaried,99,1,0,0,5,0
2714,29,Medium,Farmer,95,1,1,1,8,1
2715,58,Medium,Daily wage,80,0,0,0,2,0
2716,64,High,Self-employed,99,1,0,0,1,0
2717,35,Low,Salaried,21,0,0,1,4,0
2718,38,Low,Daily wage,95,1,0,1,5,0
2719,30,Medium,Self-employed,57,0,0,1,8,1
2720,38,Low,Salaried,10,1,0,1,8,0
2721,25,Low,Daily wage,5,0,0,0,1,0
2722,63,Medium,Salaried,21,0,0,0,8,0
2723,57,Low,Self-employed,77,1,1,0,8,0
2724,63,Medium,Farmer,91,0,0,0,5,0
2725,24,Medium,Daily wage,11,1,1,0,0,0
2726,40,Low,Self-employed,26,1,0,1,7,0
2727,61,High,Salaried,0,1,1,0,7,0
2728,49,Medium,Self-employed,63,0,0,1,7,1
2729,28,Low,Self-employed,73,1,1,0,7,0
2730,39,Low,Farmer,96,1,1,0,9,0
2731,39,High,Daily wage,79,1,1,0,4,0
2732,60,Low,Self-employed,38,0,1,1,1,0
2733,42,Low,Farmer,59,1,0,0,8,0
2734,39,Low,Farmer,69,1,1,0,5,0
2735,45,Low,Farmer,53,1,1,0,2,0
2736,46,Low,Salaried,24,1,0,0,0,0
2737,30,High,Farmer,19,0,1,0,4,0
2738,35,Medium,Farmer,35,1,0,0,3,0
2739,19,Low,Farmer,22,1,0,0,3,0
2740,46,Low,Farmer,79,1,1,0,8,0
2741,38,Medium,Daily wage,0,0,0,0,5,0
2742,32,Low,Daily wage,93,1,0,0,7,0
2743,44,Medium,Farmer,26,1,0,1,8,0
2744,48,Medium,Self-employed,51,1,1,0,0,0
2745,32,Medium,Salaried,1,1,1,0,6,0
2746,40,Low,Self-employed,20,1,1,1,6,0
2747,41,Low,Self-employed,8,1,1,0,8,0
2748,61,Low,Farmer,87,0,1,0,0,0
2749,30,Low,Self-employed,47,0,0,1,1,0
2750,39,Low,Daily wage,38,1,0,1,5,0
2751,60,High,Daily wage,41,0,1,1,3,0
2752,54,Medium,Salaried,70,0,1,1,4,0
2753,50,High,Daily wage,93,0,0,1,4,0
2754,20,Medium,Daily wage,44,1,0,0,9,0
2755,36,Low,Farmer,1,1,0,0,0,0
2756,40,Medium,Daily wage,75,0,1,0,0,0
2757,46,Low,Self-employed,76,1,0,0,6,0
2758,47,Low,Self-employed,66,0,1,0,2,0
2759,56,Low,Daily wage,42,1,1,1,4,0
2760,61,Medium,Salaried,17,0,0,0,7,0
2761,64,Medium,Salaried,38,1,0,0,4,0
2762,42,Low,Salaried,5,1,1,1,9,0
2763,54,Low,Daily wage,41,0,1,0,8,0
2764,64,Low,Salaried,51,1,0,1,3,0
2765,25,Low,Daily wage,26,1,0,0,6,0
2766,59,Low,Self-employed,78,0,1,0,7,0
2767,33,Medium,Salaried,14,1,0,1,6,0
2768,25,Medium,Salaried,18,0,1,1,3,0
2769,18,Low,Salaried,61,0,0,1,7,0
2770,61,Medium,Self-employed,63,0,0,0,9,1
2771,22,Low,Daily wage,50,0,1,0,9,0
2772,20,High,Self-employed,46,1,0,1,9,0
2773,18,Low,Self-employed,56,1,0,1,3,0
2774,21,Medium,Farmer,19,0,1,1,9,0
2775,57,High,Salaried,19,1,1,0,7,0
2776,52,Medium,Daily wage,81,1,0,0,7,1
2777,49,Low,Daily wage,63,1,1,1,3,0
2778,59,Medium,Farmer,97,1,0,0,4,0
2779,51,Low,Farmer,98,0,1,0,4,0
2780,60,Low,Self-employed,37,1,1,1,4,0
2781,42,Low,Farmer,37,0,1,0,2,0
2782,27,High,Daily wage,64,0,0,1,1,0
2783,38,High,Daily wage,75,1,0,1,0,0
2784,63,Low,Daily wage,4,1,0,1,2,0
2785,56,Low,Self-employed,63,1,1,1,8,0
2786,44,High,Salaried,26,0,1,0,6,0
2787,44,Low,Salaried,19,0,0,0,1,0
2788,19,Low,Self-employed,59,1,0,0,7,0
2789,58,Low,Daily wage,39,1,1,1,7,0
2790,30,Medium,Daily wage,82,0,0,1,6,1
2791,26,Low,Self-employed,78,0,0,0,5,0
2792,53,Medium,Self-employed,5,1,0,1,1,0
2793,39,Low,Farmer,72,1,1,1,3,0
2794,59,Low,Self-employed,35,1,0,1,0,0
2795,43,Low,Salaried,86,0,1,1,6,0
2796,29,Low,Self-employed,73,0,0,0,1,0
2797,34,Low,Daily wage,64,1,0,1,5,0
2798,31,Low,Daily wage,10,0,1,1,8,0
2799,31,Medium,Daily wage,48,0,1,1,4,0
2800,51,Low,Salaried,83,0,1,1,4,0
2801,37,Medium,Salaried,27,1,0,1,3,0
2802,28,High,Farmer,21,1,0,1,0,0
2803,33,Medium,Self-employed,83,1,0,1,3,0
2804,48,High,Farmer,46,0,0,0,8,0
2805,23,Low,Self-employed,79,0,0,1,8,0
2806,36,Low,Self-employed,65,1,0,1,6,0
2807,54,High,Salaried,24,1,1,0,3,0
2808,21,Medium,Daily wage,90,0,1,1,8,1
2809,64,Medium,Self-employed,66,1,0,1,4,0
2810,21,Medium,Salaried,86,0,1,1,9,1
2811,37,Medium,Farmer,31,1,1,0,1,0
2812,27,Low,Daily wage,16,1,0,0,8,0
2813,41,Medium,Farmer,39,1,1,1,5,0
2814,52,Low,Farmer,83,0,0,1,4,0
2815,43,Low,Salaried,29,1,1,0,9,0
2816,54,Low,Daily wage,58,1,0,1,7,0
2817,55,Low,Self-employed,27,1,1,1,1,0
2818,38,Low,Farmer,46,0,1,1,4,0
2819,57,Medium,Self-employed,22,0,0,0,9,0
2820,56,Medium,Daily wage,82,1,0,0,7,1
2821,38,Medium,Salaried,56,1,1,1,3,0
2822,27,Low,Salaried,88,1,0,1,9,0
2823,55,High,Salaried,87,1,1,0,9,1
2824,63,Low,Self-employed,0,1,0,1,8,0
2825,21,Medium,Self-employed,91,0,1,1,6,1
2826,62,Low,Daily wage,28,0,1,0,6,0
2827,37,Low,Self-employed,49,0,0,0,8,0
2828,34,Low,Salaried,63,1,0,1,2,0
2829,24,Medium,Farmer,98,0,1,1,2,0
2830,21,Low,Farmer,80,1,0,1,9,0
2831,46,Low,Farmer,74,0,1,1,6,0
2832,31,Low,Salaried,36,1,0,0,1,0
2833,20,Low,Self-employed,60,0,0,1,9,0
2834,41,Medium,Farmer,6,1,0,1,2,0
2835,54,Low,Self-employed,89,0,0,1,5,0
2836,33,Low,Self-employed,86,0,1,1,8,0
2837,21,Low,Salaried,63,1,0,0,3,0
2838,41,Low,Self-employed,17,1,1,1,4,0
2839,51,Low,Self-employed,28,1,1,1,5,0
2840,47,Medium,Salaried,97,1,1,0,2,0
2841,35,Low,Daily wage,59,1,0,0,1,0
2842,36,Low,Farmer,53,0,1,1,3,0
2843,48,Low,Farmer,71,0,1,0,5,0
2844,36,Low,Self-employed,20,0,0,0,3,0
2845,63,Low,Daily wage,20,1,0,0,7,0
2846,36,Low,Salaried,57,0,1,0,8,0
2847,39,Low,Self-employed,48,0,0,1,7,0
2848,41,Low,Salaried,35,0,1,0,6,0
2849,62,Medium,Farmer,16,0,1,0,1,0
2850,29,Medium,Salaried,79,1,1,1,9,1
2851,47,Medium,Farmer,52,1,1,0,1,0
2852,55,Low,Salaried,14,0,0,1,9,0
2853,48,Medium,Salaried,78,0,1,0,4,0
2854,53,High,Daily wage,39,0,0,1,3,0
2855,36,Medium,Salaried,80,0,0,0,3,0
2856,62,Low,Self-employed,50,0,1,1,3,0
2857,53,Low,Daily wage,64,0,1,0,6,0
2858,47,Low,Self-employed,12,1,1,1,2,0
